,bus_stop_code,road_name,latitude,longitude,stop_description
679,17159,C'wealth Ave West,1.311975556,103.76981440000002,Blk 365
680,17161,C'wealth Ave West,1.31240993603605,103.76685476875124,Blk 455
681,17169,C'wealth Ave West,1.31284527799656,103.76679666702314,Blk 329
682,17171,C'wealth Ave West,1.3149739926861101,103.76502698264449,Clementi Stn
683,17179,C'wealth Ave West,1.31528191560846,103.76536000516927,Clementi Stn
684,17181,C'wealth Ave West,1.3174957080372298,103.7638854582427,Opp Blk 317
685,17189,C'wealth Ave West,1.31790502165515,103.7640640882793,Blk 317
686,17191,Clementi Rd,1.305669444,103.7698914,NUS High Sch
687,17201,Clementi Ave 4,1.32055715133061,103.76734890374858,Blk 308
688,17211,Clementi Ave 4,1.31828806129678,103.7658972301256,Bet Blks 315/318
689,17219,Clementi Ave 4,1.31820000002277,103.76615861100824,Blk 376
690,17221,Clementi Ave 5,1.3173563128397199,103.76790022594946,Blk 377
691,17229,Clementi Ave 5,1.3172840249186202,103.76824211745355,Blk 335
692,17239,Clementi Ave 3,1.3124405559999999,103.76584890000001,NTUC Fairprice
693,17241,Clementi Ave 2,1.31519114798349,103.76905503649128,Blk 334
694,17249,Clementi Ave 2,1.315171111,103.7693364,Blk 355
695,17251,Clementi Ave 2,1.31148,103.76744000000001,Blk 460
696,17259,Clementi Ave 2,1.31092798217655,103.76746074010758,Opp Blk 460
697,17269,Clementi West St 2,1.30513563161538,103.76274177899958,Blk 730
698,17279,Clementi West St 2,1.3029249425561102,103.76319287727785,Blk 723
699,17289,Clementi West St 2,1.3023249424763799,103.7647147428673,West Coast CC
700,17291,West Coast Highway,1.2903514050606102,103.7696982607242,West Coast Pk
701,17299,West Coast Highway,1.29060555603074,103.77005055601748,Opp West Coast Pk
702,17301,West Coast Highway,1.2949536109760802,103.76516694401265,Opp West Coast View
703,17309,West Coast Highway,1.29537083302023,103.76524555601141,West Coast View
704,17311,West Coast Highway,1.30101698629873,103.76229444678326,Emerson Process
705,17319,West Coast Highway,1.30183915639239,103.76229972130764,Blk 716
706,17321,West Coast Highway,1.30483416696998,103.76035361097787,Tien Wah Press Bldg
707,17329,West Coast Highway,1.30505055600585,103.76058388902572,Blk 705
708,17331,West Coast Highway,1.3075883330076798,103.75833111102287,Opp Blk 518
709,17339,West Coast Highway,1.30785722199073,103.75850472198644,Blk 518
710,17351,West Coast Highway,1.29358000003179,103.76576444402883,Aft Clementi Rd
711,17359,West Coast Highway,1.2933372220035502,103.7662175000262,Bef Clementi Rd
712,17361,West Coast Highway,1.29859750001329,103.76346250000068,Opp West Coast Link
713,17369,West Coast Highway,1.29840583296856,103.76386861099265,Aft West Coast Link
714,17371,Clementi Ave 6,1.32058194734278,103.76356592222618,Blk 201
715,17379,Clementi Ave 6,1.32049089180327,103.76389432891798,Blk 304
716,17381,West Coast Rd,1.2990763890001202,103.76686444402534,West Bay Resort Condo
717,17389,West Coast Rd,1.29908138901268,103.76700194402241,Opp West Bay Resort Condo
718,17399,Sunset Way,1.32394751696915,103.76724759997171,Opp Freesia Woods Condo
719,17409,Sunset Way,1.3251345829788301,103.76582910002256,Hse No. 90
720,17419,Sunset Way,1.32618917574472,103.76590915525551,Sunset Way P/G
721,17429,Sunset Way,1.32990598614923,103.76714299050865,Aft Sunset Vale
722,17439,Sunset Way,1.32990598614923,103.76714299050865,LP 36
723,18011,Alexandra Rd,1.28087089714667,103.8021033300325,Aft Hortpark
724,18019,Alexandra Rd,1.28091055556275,103.80252305556164,Bef Telok Blangah Hill Pk
725,18021,Ayer Rajah Cres,1.2964529771141298,103.78892430292471,Opp GEMPLUS
726,18029,Ayer Rajah Cres,1.29609811481527,103.78918045190079,Tempco Mfg
727,18041,AYE,1.28836025261771,103.79317402839192,Normanton Pk
728,18049,AYE,1.2901814774893898,103.79208093037771,Opp Normanton Pk
729,18051,Ayer Rajah Ave,1.29863776004531,103.78734416625142,One-North Stn
730,18059,Ayer Rajah Ave,1.29849138898115,103.78720666698496,Opp One-North Stn
731,18061,Ayer Rajah Cres,1.2967158892864699,103.78738045694249,Blk 71
732,18069,Ayer Rajah Cres,1.2964906414364399,103.78755211828569,Opp Blk 71
733,18071,Buona Vista Flyover,1.29540809825612,103.7844750019296,NUH
734,18079,Buona Vista Flyover,1.2964817739741998,103.784553899992,Opp NUH
735,18081,Ayer Rajah Cres,1.2947851926546299,103.7873375415582,Blk 55
736,18089,Ayer Rajah Cres,1.29480675923682,103.78757357729764,S'pore Post
737,18099,Ayer Rajah Cres,1.29393169432811,103.78953616896973,Ayer Rajah Bus Pk
738,18101,Buona Vista Flyover,1.29282473128738,103.78636181453894,PSB Science Pk Bldg
739,18109,Buona Vista Flyover,1.29403436577434,103.78672599789041,Opp PSB Science Pk Bldg
740,18111,Dover Rd,1.30059305599352,103.78448416698872,Fairfield Meth Pr Sch
741,18119,Dover Rd,1.30004638896912,103.78466749999944,Opp Fairfield Meth Pr Sch
742,18121,Buona Vista Flyover,1.29751168042934,103.7854209482613,Opp Ayer Rajah Ind Est
743,18129,Buona Vista Flyover,1.29776225378985,103.78570767644749,Ayer Rajah Ind Est
744,18131,AYE,1.2895007349841399,103.7918327963467,Science Pk
745,18141,Nth Buona Vista Rd,1.30418279677397,103.78788091438993,Aft Anglo-Chinese JC
746,18149,Nth Buona Vista Rd,1.3025300111724498,103.78724143833315,Opp Anglo-Chinese JC
747,18151,Portsdown Rd,1.30051083054497,103.78864286195987,Opp One-North Stn/Galaxis
748,18159,Portsdown Rd,1.3003468994065,103.78858368998314,One-North Stn/Galaxis
749,18171,Portsdown Rd,1.2990547861666202,103.79412910351343,Bef Weyhill Cl
750,18179,Portsdown Rd,1.2998810754384098,103.79304547568137,Opp Weyhill Cl
751,18181,Portsdown Rd,1.29714585347396,103.79369361976171,Opp Tanglin Trust Sch
752,18189,Portsdown Rd,1.2983966295766298,103.79390316193482,Tanglin Trust Sch
753,18191,Portsdown Rd,1.29445611099682,103.795943888993,Bef Whitchurch Rd
754,18199,Portsdown Rd,1.29544342826531,103.79407617440388,Aft Whitchurch Rd
755,18201,Media Circle,1.2949809872580802,103.79322875269449,Mediacorp Campus
756,18211,Portsdown Rd,1.29161816867907,103.79522263706235,Infinite Studios
757,18221,Lower Kent Ridge Rd,1.2963006777121102,103.78346553393848,NUH
758,18239,Lower Kent Ridge Rd,1.2967894340448602,103.78318782626637,Opp NUH
759,18241,Science Pk Dr,1.29092304543197,103.78707861052065,PSB Science Pk Annex
760,18249,Science Pk Dr,1.2907239999862399,103.78712700002762,Aft The Pasteur
761,18251,Science Pk Dr,1.2906813890316398,103.78845361097359,Opp Reuters
762,18261,Science Pk Dr,1.29015996757499,103.78933806183709,Opp DSO Natl Laboratories
763,18269,Science Pk Dr,1.2901033330191298,103.78918694399599,Bef Reuters
764,18271,Science Pk Dr,1.28840699998743,103.78992778459765,Blk 85
765,18279,Science Pk Dr,1.28840636755823,103.78976622482348,Opp Blk 85
766,18281,Science Pk Dr,1.28752556916883,103.7912122154174,The Rutherford
767,18289,Science Pk Dr,1.28738105702672,103.7912059790003,Opp The Rutherford
768,18301,Lower Kent Ridge Rd,1.2973852149326102,103.7809269856724,Lim Seng Tjoe Bldg (LT 27)
769,18309,Lower Kent Ridge Rd,1.2975201166498702,103.78134198615085,Blk S17
770,18311,Lower Kent Ridge Rd,1.2974381479761699,103.77792133383952,Blk S12
771,18319,Lower Kent Ridge Rd,1.2975263890125701,103.77813111102236,Opp University Hall
772,18321,Lower Kent Ridge Rd,1.2987933329744898,103.77561916702604,Opp University Health Ctr
773,18329,Lower Kent Ridge Rd,1.2989244439988001,103.77611416701255,University Health Ctr
774,18331,Lower Kent Ridge Rd,1.2937072200211,103.78489139998855,Kent Ridge Stn Exit A/NUH
775,18339,Lower Kent Ridge Rd,1.29379302903228,103.78507910002645,Opp Kent Ridge Stn Exit A
776,19011,C'wealth Ave West,1.30781638901709,103.78423666696615,Blk 19A CP
777,19019,C'wealth Ave West,1.30807305598128,103.78475916699465,Opp Blk 19A CP
778,19021,C'wealth Ave West,1.30965490194051,103.78120180678378,SP SMA
779,19029,C'wealth Ave West,1.3095609201371998,103.78201879388227,Opp SP SMA
780,19031,C'wealth Ave West,1.31123416666912,103.77838361113199,Dover Stn
781,19039,C'wealth Ave West,1.31167951129602,103.77868390552868,Dover Stn
782,19041,C'wealth Ave West,1.31235972197855,103.77552750001335,Opp Sch Of Science & Tech
783,19049,C'wealth Ave West,1.31266302174215,103.77479215922537,Sch Of Science & Tech
784,19051,Dover Rd,1.30896444398008,103.77392333299538,New Town Sec Sch
785,19059,Dover Rd,1.30894500001531,103.77272250000608,University Town
786,19061,Dover Rd,1.3075244267336599,103.77782122462926,Ayer Rajah Telecoms
787,19069,Dover Rd,1.3077875832641899,103.77671170466877,Opp Ayer Rajah Telecoms
788,19071,Dover Rd,1.30515500002931,103.7810830559728,Opp Acs Independent
789,19079,Dover Rd,1.3061030560054299,103.78012972199127,Bef Dover Ct Prep Sch
790,19081,Dover Rd,1.3025697220272399,103.78282472199413,Opp ACS Boarding Sch
791,19089,Dover Rd,1.3037030559919398,103.7818438890004,Acs Independent
792,19091,Dover Ave,1.30739277801307,103.78208222199827,S'pore Poly
793,19099,Dover Ave,1.30697118032996,103.78191236221396,Opp S'pore Poly
794,20011,AYE,1.31308624553797,103.76128731220228,Blk 506
795,20019,AYE,1.3135761109930801,103.76151083301549,Blk 431
796,20021,AYE,1.31675923723731,103.75788959223743,NEWEST
797,20029,AYE,1.31772833949651,103.75767989744158,OPP NEWEST
798,20031,AYE,1.32055987103977,103.75464677812964,The Infiniti
799,20039,AYE,1.32102499760642,103.75471510655737,Opp The Infiniti
800,20051,AYE,1.3225870816729801,103.74754428861822,Cycle & Carriage
801,20059,AYE,1.32332108750232,103.7476935100464,Opp Cycle & Carriage
802,20061,Jln Ahmad Ibrahim,1.32380614051658,103.74298566424714,Aft Jurong Town Hall Rd
803,20069,Jln Ahmad Ibrahim,1.32405636523113,103.74418793943123,Bef Jurong Town Hall Rd
804,20081,Jln Ahmad Ibrahim,1.3266047291244698,103.73879228035436,Carrier S'pore
805,20089,Jln Ahmad Ibrahim,1.32702967705527,103.7392229529496,Opp Carrier S'pore
806,20101,C'wealth Ave West,1.31993714188512,103.76221926730372,Nan Hua Pr Sch
807,20109,C'wealth Ave West,1.32085220079341,103.76206999856429,Blk 203
808,20121,West Coast Rd,1.32023972200054,103.73707999997312,Opp Blk 51
809,20129,West Coast Rd,1.32034555007728,103.73754105423453,Bet Blks 50/51
810,20131,West Coast Rd,1.3155936163792,103.7518511517015,S'pore Food Industries Bldg
811,20139,West Coast Rd,1.31584166892255,103.75204376675156,Opp Angliss Bldg
812,20141,West Coast Rd,1.31771999750607,103.74877105280329,Opp Blk 408
813,20149,West Coast Rd,1.31795969674094,103.74897266925451,Blk 408
814,20151,West Coast Rd,1.3182966868727501,103.74631047251556,Opp Blk 411
815,20159,West Coast Rd,1.31851137522994,103.74640166581364,Blk 411
816,20161,West Coast Rd,1.31915476642967,103.742136955266,Opp Blks 34/35
817,20169,West Coast Rd,1.31928347830225,103.74251246450982,Blk 35
818,20171,West Coast Rd,1.3196768144931101,103.73984434693503,Opp Blk 47
819,20179,West Coast Rd,1.32000211967899,103.73910069465364,Aft Teban Gdns Rd
820,20181,Pandan Gdns,1.32048478912567,103.74745845796299,Ayer Rajah CC
821,20189,Pandan Gdns,1.32030501410074,103.74727299945995,Opp Ayer Rajah CC
822,20191,Pandan Gdns,1.31924166701026,103.74845638901053,Blk 407
823,20199,Pandan Gdns,1.31908111097886,103.74819972197395,Blk 410
824,20201,Teban Gdns Rd,1.3212761109784499,103.74340527799252,Teban Gdn PO
825,20209,Teban Gdns Rd,1.3204333330133202,103.74407444399391,Bef Jurong Town Hall Rd
826,20211,Teban Gdns Rd,1.3217719392198701,103.74184000241928,Blk 41
827,20219,Teban Gdns Rd,1.32205689998871,103.74143326706027,Opp Blk 41
828,20231,Teban Gdns Rd,1.32234407286907,103.7394439595661,Bef Hasanah Mque
829,20239,Teban Gdns Rd,1.32246879634748,103.73947011845993,Aft Hasanah Mque
830,20241,Penjuru Rd,1.32116277513743,103.73638362986378,Opp Blk 51
831,20249,Penjuru Rd,1.32162000001571,103.73670359829424,Blk 54
832,20251,Jurong Town Hall Rd,1.31975500989852,103.7444710207628,Bef Teban Gdns Rd
833,20259,Jurong Town Hall Rd,1.31962187605788,103.744770025327,C'wealth Sec Sch
834,20261,Jurong Town Hall Rd,1.3215997308483,103.74546423225031,Aft Pandan Gdns
835,20269,Jurong Town Hall Rd,1.32151780618055,103.74580944947769,Bef Pandan Gdns
836,20271,Jurong Town Hall Rd,1.3252755330836499,103.74550887325395,Opp German Ctr
837,20281,West Coast Highway,1.3123421952490602,103.75484214400764,Opp The Japanese Sec Sch
838,20289,West Coast Highway,1.31248801817062,103.75503415636196,The Japanese Sec Sch
839,20291,West Coast Rd,1.3109506225915402,103.75771430804498,Tanglin Sec Sch
840,20299,West Coast Rd,1.3109280417106002,103.7585754404408,Opp Tanglin Sec Sch
841,20309,Pandan Loop,1.3106230311679399,103.75403766163393,Blk L Pandan Light Ind Pk
842,20319,Pandan Loop,1.31259468493848,103.752844213074,Blk T Pandan Light Ind Pk
843,20329,Pandan Loop,1.31503304622752,103.75102066090028,S'pore Food Ind
844,20331,Pandan Loop,1.3132913890159599,103.74926333296754,Vejoil Pte Ltd
845,20341,Pandan Loop,1.31186472196722,103.75047333297756,Pan Tech Ind Cplx
846,21011,Jln Ahmad Ibrahim,1.32534328766029,103.72866849877528,Aft Jurong Lake
847,21019,Jln Ahmad Ibrahim,1.3255486782864199,103.7270331798862,Aft Yuan Ching Rd
848,21021,Jln Ahmad Ibrahim,1.32419322170223,103.72379008890384,Bef Jurong Port Rd
849,21029,Jln Ahmad Ibrahim,1.3242972856753799,103.72180766916205,AFT CORP PL
850,21041,Jurong Port Rd,1.3209197220106998,103.72012027797446,Aft Jln Terusan
851,21049,Jurong Port Rd,1.3210725053885202,103.72024520956327,Bef Jln Terusan
852,21051,Jln Boon Lay,1.312256111,103.73044809999999,Bef Penjuru Rd
853,21059,Jln Boon Lay,1.311953889,103.73013809999999,Aft Penjuru Rd
854,21069,Jurong Port Rd,1.3123730559800701,103.71918527799679,Bef Jln Tepong
855,21071,Jln Buroh,1.31394221438857,103.72226742161243,Jurong Abattoir
856,21079,Jln Buroh,1.31342751032359,103.72279763377816,Opp Jurong Abattoir
857,21089,Fishery Port Rd,1.3120648752014699,103.72296452520037,Bef Jln Buroh
858,21099,Jurong Pier Way,1.31014377264327,103.71110346092364,Jurong Island Checkpt
859,21109,Jln Tepong,1.31100299869144,103.7210977077313,Ctrl Fish Proc Fty
860,21111,Jln Buroh,1.31442640542243,103.71238327744312,Aft Jurong Pier Rd
861,21119,Jln Buroh,1.31397291780129,103.71201936489672,Bef Jurong Pier Rd
862,21121,Jln Buroh,1.3146913099308501,103.71601687480324,SPC Svc Stn
863,21129,Jln Buroh,1.31427443753325,103.71493141053243,Opp SPC Svc Stn
864,21131,Jln Buroh,1.31470833302608,103.71799361097378,Bef Jurong Port Rd
865,21139,Jln Buroh,1.3143304466016599,103.71846563037731,Aft Jurong Port Rd
866,21141,Jurong Port Rd,1.31517431113868,103.71957368500223,Aft Jln Buroh
867,21149,Jurong Port Rd,1.31564736437783,103.71987462044102,Jurong Port Workshops
868,21151,Jurong Port Rd,1.3169920318205,103.71988944330612,CWT Distripark
869,21159,Jurong Port Rd,1.31868562417111,103.72042922086165,Sin Soon Huat
870,21161,Corporation Rd,1.3504394941164801,103.71274132287229,Opp Jurong JC
871,21169,Corporation Rd,1.3507435609346201,103.71275812568065,Jurong JC
872,21171,Corporation Rd,1.3258163890121002,103.71906611098207,OPP CORP PL
873,21179,Corporation Rd,1.3258616669751397,103.71929527796604,CORP PL
874,21181,Corporation Rd,1.3302374752438,103.72100725398151,Opp Blk 161
875,21189,Corporation Rd,1.33026046590704,103.72122294249657,Blk 161
876,21191,Corporation Rd,1.3329098221651499,103.72044541450344,Jurong Stadium
877,21199,Corporation Rd,1.333309472028,103.72051292839537,Opp Jurong Stadium
878,21201,Corporation Rd,1.3368339642446299,103.71778639139951,Sime Rengo Packaging Ltd
879,21209,Corporation Rd,1.3368764856463302,103.71805599895129,Opp Sime Rengo Packaging Ltd
880,21211,Corporation Rd,1.34004972199531,103.7160683329844,Opp Lakepoint Condo
881,21219,Corporation Rd,1.34010356133429,103.71625930906036,Lakepoint Condo
882,21229,Corporation Rd,1.34200346086893,103.71602021559849,Opp S'Pore A'Space Mfg
883,21231,Corporation Rd,1.3435953507591298,103.71599040338819,Blk 203
884,21239,Corporation Rd,1.3445048258954702,103.71633035405122,Opp Blk 203
885,21241,Boon Lay Ave,1.3497366519067902,103.7123542531276,Opp Blk 213
886,21249,Boon Lay Ave,1.34958421982025,103.71249318123604,Blk 213
887,21251,Chin Bee Dr,1.3362412136839898,103.71034741400831,Sime Darby
888,21259,Chin Bee Dr,1.3360413494932701,103.71043700168366,Opp Sime Darby
889,21261,Quality Rd,1.3339351400810502,103.71025085451478,AFT CHIN BEE AVE
890,21269,Quality Rd,1.3341818364641203,103.71049761773749,Bef Chin Bee Ave
891,21271,Corporation Rd,1.3346589677064098,103.7194731544357,Opp Assyakirin Mque
892,21279,Corporation Rd,1.33491282590378,103.71952517818407,Assyakirin Mque
893,21291,Jurong Pier Rd,1.31585422996408,103.7094335167164,Aft Jln Buroh
894,21299,Jurong Pier Rd,1.31587034933081,103.70994575591939,Bef Jln Buroh
895,21301,Jurong Pier Rd,1.3184972149288898,103.7099705413984,Opp Jln Pesawat
896,21309,Jurong Pier Rd,1.3191903081711003,103.71054697877872,Aft Jln Pesawat
897,21311,Jln Boon Lay,1.3232051410648302,103.70956380845344,Bef Tractor Rd
898,21319,Jln Boon Lay,1.32377340235344,103.70980422080449,Opp Tractor Rd
899,21321,Jln Boon Lay,1.32624055798556,103.70885429370763,UTOC ENGRG
900,21329,Jln Boon Lay,1.3269154828414198,103.70901792785013,OPP UTOC ENGRG
901,21331,Jln Boon Lay,1.33029049207675,103.7079678526155,Opp Premier Milk Pte Ltd
902,21339,Jln Boon Lay,1.33042465634522,103.70832322685169,Premier Milk Pte Ltd
903,21341,Jln Boon Lay,1.3351734575885201,103.7089582557374,Opp Beecham Pte Ltd
904,21349,Jln Boon Lay,1.33506459808859,103.70924473268515,Beecham Pte Ltd
905,21351,Jln Boon Lay,1.33882138642125,103.70956429008974,BEF BOON LAY WAY
906,21359,Jln Boon Lay,1.33867010260834,103.7099597309989,AFT ST KINETICS
907,21361,Jln Boon Lay,1.34302323304896,103.70767181671127,Blk 695
908,21369,Jln Boon Lay,1.34309123717886,103.70800310705765,Opp Blk 695
909,21371,Jln Boon Lay,1.3452272261351201,103.70617873626036,Blk 680C
910,21379,Jln Boon Lay,1.3453485521608899,103.7064891298892,Blk 263
911,21381,Jurong West Ave 2,1.3496465340944197,103.70860707694338,ST. JOSEPH'S HME
912,21389,Jurong West Ave 2,1.34951439917835,103.70896455207209,OPP ST. JOSEPH'S HME
913,21391,Boon Lay Ave,1.3448506422193798,103.70847936082643,River Valley High Sch
914,21399,Boon Lay Ave,1.3448140795943,103.70805985100183,Opp River Valley High Sch
915,21409,Boon Lay Dr,1.34338969264048,103.71207059648545,Blk 191
916,21411,Boon Lay Dr,1.3439327014185198,103.71033048575686,Opp Blk 188
917,21419,Boon Lay Dr,1.3438806068134699,103.71057645840756,Blk 188
918,21421,Boon Lay Ave,1.3472030777627702,103.71032595632526,Blk 176
919,21429,Boon Lay Ave,1.3474020330658103,103.71059149459593,Blk 185
920,21431,Boon Lay Pl,1.34765638897246,103.71241055602677,Blk 210
921,21439,Boon Lay Pl,1.3484227779661202,103.71165888901648,Boon Lay CC
922,21441,Boon Lay Pl,1.34638242521451,103.713262291859,Blk 207
923,21449,Boon Lay Pl,1.34639805597018,103.71306138901696,Boon Lay Shop Ctr
924,21451,Boon Lay Dr,1.3452483330248701,103.7147300000144,Blk 206
925,21459,Boon Lay Dr,1.3455804550235,103.71491332975408,Blk 209
926,21461,Jln Tukang,1.3273197219956698,103.71799361099865,BEF TUKANG INNOVATION DR
927,21469,Jln Tukang,1.32747500002724,103.71808527797023,Bef Chia Ping Rd
928,21471,Jln Tukang,1.3267313889879098,103.71542666702132,AFT TUKANG INNOVATION DR
929,21479,Jln Tukang,1.3269180560083,103.71570166699786,Hup Leck Heavy Equipment
930,21481,Jln Tukang,1.32600145997044,103.71208836146995,GRUNDFOS
931,21489,Jln Tukang,1.3262783973340402,103.71265433258444,OPP GRUNDFOS
932,21491,Quality Rd,1.3268635454851,103.71082676692178,Bef Boon Lay Way
933,21499,Quality Rd,1.3265554895957,103.71102434826084,Bef Jln Tukang
934,21501,Quality Rd,1.3304277146486,103.71000208357827,Bef Meiji Seika
935,21509,Quality Rd,1.33115639068272,103.70998723220184,Opp Meiji Seika
936,21511,Chin Bee Ave,1.3331199693958,103.71107697488077,Opp Amoy Canning
937,21519,Chin Bee Ave,1.33295908040191,103.71129155158584,Amoy Canning
938,21521,Chin Bee Ave,1.33413893275864,103.71458530428906,PB Packaging Systems
939,21529,Chin Bee Ave,1.3340830392462,103.71509707566636,Opp Grandluxe
940,21531,Third Chin Bee Rd,1.33187576098508,103.7163448333583,Clariant S'pore
941,21539,Third Chin Bee Rd,1.33136152392518,103.7163308941706,Opp Kaily Packaging
942,21541,Intl Rd,1.3313807577966899,103.71986360869532,Jurong Futsal Ctr
943,21549,Intl Rd,1.33088280586201,103.71899585412748,Automotive Technology
944,21551,Yung Ho Rd,1.3266610431866002,103.7209862100987,Blk 151
945,21559,Yung Ho Rd,1.326626598883,103.72063909698713,CISCO Recall
946,21561,Corporation Dr,1.32889315236799,103.72274321247576,Blk 158
947,21569,Corporation Dr,1.3285720391227198,103.72289813113441,Opp Blk 158
948,21571,Corporation Dr,1.33056719470166,103.72307005592995,Opp Jurong Sec Sch
949,21579,Corporation Dr,1.3301347227905702,103.72318086110512,Jurong Sec Sch
950,21581,Corporation Dr,1.33243350969467,103.72328639029728,Blk 65
951,21589,Corporation Dr,1.33246568746472,103.72345805167677,Opp Blk 65
952,21591,Corporation Dr,1.3347610364599398,103.72242808341083,Opp Blk 117
953,21599,Corporation Dr,1.33468356164521,103.722684936396,Blk 117
954,21601,Corporation Dr,1.3372702960881497,103.72109770581518,Blk 357
955,21609,Corporation Dr,1.33775166774993,103.72102625466782,Opp Blk 364
956,21611,Corporation Dr,1.3383643422738,103.71931958855112,Blk 367
957,21619,Corporation Dr,1.3379350989334198,103.71816213921478,AFT CORP RD
958,21621,Kang Ching Rd,1.3392149977089,103.72205929003124,Blk 354
959,21629,Kang Ching Rd,1.33954476976732,103.72275672438678,Blk 334
960,21631,Yuan Ching Rd,1.33363626085559,103.72493610114242,Blk 115/Opp Japanese Gdn
961,21639,Yuan Ching Rd,1.33378861099344,103.72511638897619,Japanese Gdn/Opp Blk 115
962,21641,Yuan Ching Rd,1.3363012622323,103.72500866931931,Opp Lakeside Apt
963,21649,Yuan Ching Rd,1.33670886560508,103.7251797772853,Lakeside Apt
964,21651,Yuan Ching Rd,1.33873014874255,103.72402172321266,Opp Chinese Gdn
965,21659,Yuan Ching Rd,1.33896010542304,103.7241080848694,Chinese Gdn
966,21661,Yuan Ching Rd,1.34176560473259,103.72141430185465,Yuan Ching Sec Sch
967,21669,Yuan Ching Rd,1.34134214489014,103.7220951930324,Opp Blk 134D
968,21671,Tah Ching Rd,1.33806500003375,103.72376166703,Blk 331
969,21679,Tah Ching Rd,1.3377621978638998,103.72358362464978,Blk 329
970,21681,Boon Lay Way,1.3422873225906597,103.71466298692036,Opp Blk 200
971,21689,Boon Lay Way,1.34241984576482,103.71442338427325,Blk 200
972,21691,Boon Lay Way,1.34107859811695,103.71138811111824,OPP SUMMERDALE
973,21699,Boon Lay Way,1.34154982082089,103.71203075013113,SUMMERDALE
974,21711,Corporation Rd,1.34699884210956,103.71576281622221,Bet Blks 523/525
975,21719,Corporation Rd,1.34779474567713,103.71507297402223,Opp Blk 529
976,21751,Yuan Ching Rd,1.33089333300685,103.72480472198431,Jurong Sec Sch
977,21759,Yuan Ching Rd,1.33032387572414,103.72491131168631,Opp Jurong Sec Sch
978,21761,Yuan Ching Rd,1.32831333299986,103.72476805601295,Blk 138B
979,21769,Yuan Ching Rd,1.32847554099899,103.7249037836336,Opp Blk 138B
980,21771,Yung Ho Rd,1.3265799244816001,103.72373023682437,AFT CORP DR
981,21779,Yung Ho Rd,1.32643572160288,103.72425774502392,Aft Yuan Ching Rd
982,22009,Jurong West Ctrl 3,1.33932334709184,103.70545701843297,Boon Lay Int
983,22011,Jln Ahmad Ibrahim,1.32129797964322,103.7077550377112,Jurong Bird Pk
984,22019,Jln Ahmad Ibrahim,1.32202402246272,103.7071133033833,Opp Jurong Bird Pk
985,22021,Jln Ahmad Ibrahim,1.32168245080395,103.70369314086494,Givaudan
986,22029,Jln Ahmad Ibrahim,1.32244971744256,103.70268212142695,Opp Givaudan
987,22031,Jln Ahmad Ibrahim,1.32216806047952,103.69855176773174,Bef Pioneer Circus
988,22039,Jln Ahmad Ibrahim,1.3228407650786103,103.6986162467422,Markono Holdings
989,22041,Jln Buroh,1.3146349999745701,103.69873083298779,Aft Tg Kling Rd
990,22049,Jln Buroh,1.3144663889863,103.69788888900642,Bef Tg Kling Rd
991,22051,Jln Buroh,1.31386916701697,103.7020447220124,Opp Buroh St
992,22059,Jln Buroh,1.3136061110111001,103.70126249997801,Aft Buroh St
993,22061,Jln Buroh,1.31427617763344,103.70464097156747,Ceva Logistics
994,22069,Jln Buroh,1.31365447950552,103.703794622055,Opp Ceva Logistics
995,22071,Jln Buroh,1.31433636827053,103.70695129035255,Bef Jurong Pier Rd
996,22079,Jln Buroh,1.31394399203055,103.7080497901427,Aft Jurong Pier Rd
997,22081,Tg Kling Rd,1.30599555710248,103.700375932994,Opp Natsteel
998,22089,Tg Kling Rd,1.30589277802592,103.70087805599309,Natsteel
999,22091,Shipyard Rd,1.30880721630907,103.6965558745042,Aft Jln Samulun
1000,22099,Shipyard Rd,1.3087976476105199,103.69688960154522,Bef Jln Samulun
1001,22141,Pioneer Rd,1.3173330063793,103.6959517251446,Aft Jln Buroh
1002,22149,Pioneer Rd,1.3173196040118,103.69631182452451,Bef Jln Buroh
1003,22151,Pioneer Rd,1.3209523370271399,103.69627164313701,Hitachi
1004,22159,Pioneer Rd,1.32095243330175,103.69663318172151,Opp Hitachi
1005,22161,Pioneer Rd Nth,1.3255165686114199,103.69643109025226,Aft Lok Yang Way
1006,22169,Pioneer Rd Nth,1.32624542877841,103.69661577387751,Aft Intl Rd
1007,22171,Pioneer Rd Nth,1.32954166703099,103.69637694399476,Opp Secura S'pore
1008,22179,Pioneer Rd Nth,1.33000472340216,103.69665906905149,Secura S'Pore
1009,22181,Pioneer Rd Nth,1.3330161111203702,103.69637694442996,S'pore Post
1010,22189,Pioneer Rd Nth,1.33369710730493,103.69666289847902,Pioneer Junction
1011,22191,Soon Lee Rd,1.33130584013018,103.69832754842358,Sbst Soon Lee Depot
1012,22199,Soon Lee Rd,1.33102248150132,103.69847431049809,Opp Sbst Soon Lee Depot
1013,22219,Intl Rd,1.32764556072381,103.70260743188996,Aft Neythal Rd
1014,22221,Intl Rd,1.3279091607143703,103.69785686002558,Aft Pioneer Rd Nth
1015,22229,Intl Rd,1.32764334311,103.69887468380779,Bef Pioneer Rd Nth
1016,22231,Jurong West St 61,1.34079486676221,103.69717899290251,Blk 639
1017,22239,Jurong West St 61,1.34081972201603,103.69742194398373,Blk 624
1018,22241,Jurong West St 62,1.34012270744787,103.69938392223636,Opp Blk 622
